Time [s],Channel 0
2026-08-23T11:19:37.784587000+00:00,1
2026-08-23T11:19:38.188651000+00:00,0
2026-08-23T11:19:38.192063250+00:00,1
2026-08-23T11:19:38.193700417+00:00,0
2026-08-23T11:19:38.194172708+00:00,1
2026-08-23T11:19:38.195390333+00:00,0
2026-08-23T11:19:38.195862917+00:00,1
2026-08-23T11:19:38.196264292+00:00,0
2026-08-23T11:19:38.196710875+00:00,1
2026-08-23T11:19:38.197083167+00:00,0
2026-08-23T11:19:38.197550208+00:00,1
2026-08-23T11:19:38.197957042+00:00,0
2026-08-23T11:19:38.198402417+00:00,1
2026-08-23T11:19:38.198774750+00:00,0
2026-08-23T11:19:38.199248750+00:00,1
2026-08-23T11:19:38.199619917+00:00,0
2026-08-23T11:19:38.200118333+00:00,1
2026-08-23T11:19:38.200467333+00:00,0
2026-08-23T11:19:38.200938750+00:00,1
2026-08-23T11:19:38.201310750+00:00,0
2026-08-23T11:19:38.201784708+00:00,1
2026-08-23T11:19:38.202167917+00:00,0
2026-08-23T11:19:38.202613292+00:00,1
2026-08-23T11:19:38.203004333+00:00,0
2026-08-23T11:19:38.203478875+00:00,1
2026-08-23T11:19:38.203877583+00:00,0
2026-08-23T11:19:38.204346875+00:00,1
2026-08-23T11:19:38.204695750+00:00,0
2026-08-23T11:19:38.205192917+00:00,1
2026-08-23T11:19:38.206385750+00:00,0
2026-08-23T11:19:38.206883833+00:00,1
2026-08-23T11:19:38.207232417+00:00,0
2026-08-23T11:19:38.207730083+00:00,1
2026-08-23T11:19:38.208079542+00:00,0
2026-08-23T11:19:38.208575583+00:00,1
2026-08-23T11:19:38.208952167+00:00,0
2026-08-23T11:19:38.209395375+00:00,1
2026-08-23T11:19:38.209769958+00:00,0
2026-08-23T11:19:38.210266292+00:00,1
2026-08-23T11:19:38.210643417+00:00,0
2026-08-23T11:19:38.211089208+00:00,1
2026-08-23T11:19:38.211461083+00:00,0
2026-08-23T11:19:38.211932958+00:00,1
2026-08-23T11:19:38.212336208+00:00,0
2026-08-23T11:19:38.212780208+00:00,1
2026-08-23T11:19:38.213997167+00:00,0
2026-08-23T11:19:38.214470500+00:00,1
2026-08-23T11:19:38.215688792+00:00,0
2026-08-23T11:19:38.216164250+00:00,1
2026-08-23T11:19:38.216536667+00:00,0
2026-08-23T11:19:38.217010917+00:00,1
2026-08-23T11:19:38.217381625+00:00,0
2026-08-23T11:19:38.217854125+00:00,1
2026-08-23T11:19:38.218226708+00:00,0
2026-08-23T11:19:38.218699167+00:00,1
2026-08-23T11:19:38.219100917+00:00,0
