Time [s],Channel 0
2026-08-23T11:18:46.027740000+00:00,1
2026-08-23T11:18:46.829829542+00:00,0
2026-08-23T11:18:46.833217625+00:00,1
2026-08-23T11:18:46.834877333+00:00,0
2026-08-23T11:18:46.835374792+00:00,1
2026-08-23T11:18:46.836567292+00:00,0
2026-08-23T11:18:46.837042917+00:00,1
2026-08-23T11:18:46.837413917+00:00,0
2026-08-23T11:18:46.837888000+00:00,1
2026-08-23T11:18:46.838259958+00:00,0
2026-08-23T11:18:46.838758208+00:00,1
2026-08-23T11:18:46.839106583+00:00,0
2026-08-23T11:18:46.839603708+00:00,1
2026-08-23T11:18:46.839951792+00:00,0
2026-08-23T11:18:46.840425458+00:00,1
2026-08-23T11:18:46.840824792+00:00,0
2026-08-23T11:18:46.841268500+00:00,1
2026-08-23T11:18:46.841643208+00:00,0
2026-08-23T11:18:46.842116542+00:00,1
2026-08-23T11:18:46.842489833+00:00,0
2026-08-23T11:18:46.842960875+00:00,1
2026-08-23T11:18:46.843372083+00:00,0
2026-08-23T11:18:46.843789458+00:00,1
2026-08-23T11:18:46.844182125+00:00,0
2026-08-23T11:18:46.844654667+00:00,1
2026-08-23T11:18:46.845026542+00:00,0
2026-08-23T11:18:46.845500500+00:00,1
2026-08-23T11:18:46.845873833+00:00,0
2026-08-23T11:18:46.846344500+00:00,1
2026-08-23T11:18:46.847563167+00:00,0
2026-08-23T11:18:46.848037042+00:00,1
2026-08-23T11:18:46.848436833+00:00,0
2026-08-23T11:18:46.848884542+00:00,1
2026-08-23T11:18:46.849283625+00:00,0
2026-08-23T11:18:46.849729458+00:00,1
2026-08-23T11:18:46.850101958+00:00,0
2026-08-23T11:18:46.850573375+00:00,1
2026-08-23T11:18:46.850974875+00:00,0
2026-08-23T11:18:46.851418417+00:00,1
2026-08-23T11:18:46.851821000+00:00,0
2026-08-23T11:18:46.852268583+00:00,1
2026-08-23T11:18:46.852666167+00:00,0
2026-08-23T11:18:46.853109750+00:00,1
2026-08-23T11:18:46.853485417+00:00,0
2026-08-23T11:18:46.853957750+00:00,1
2026-08-23T11:18:46.855176583+00:00,0
2026-08-23T11:18:46.855650042+00:00,1
2026-08-23T11:18:46.856865375+00:00,0
2026-08-23T11:18:46.857337500+00:00,1
2026-08-23T11:18:46.857740042+00:00,0
2026-08-23T11:18:46.858186833+00:00,1
2026-08-23T11:18:46.858585625+00:00,0
2026-08-23T11:18:46.859029750+00:00,1
2026-08-23T11:18:46.859432125+00:00,0
2026-08-23T11:18:46.859877417+00:00,1
2026-08-23T11:18:46.860251500+00:00,0
2026-08-23T11:18:46.860722500+00:00,1
2026-08-23T11:18:46.861096833+00:00,0
2026-08-23T11:18:46.861568542+00:00,1
2026-08-23T11:18:46.861943375+00:00,0
2026-08-23T11:18:46.862413542+00:00,1
2026-08-23T11:18:46.863632958+00:00,0
2026-08-23T11:18:46.864104917+00:00,1
2026-08-23T11:18:46.864506208+00:00,0
2026-08-23T11:18:46.864949083+00:00,1
2026-08-23T11:18:46.866196833+00:00,0
2026-08-23T11:18:46.866644667+00:00,1
2026-08-23T11:18:46.867016583+00:00,0
2026-08-23T11:18:46.867512792+00:00,1
2026-08-23T11:18:46.868733875+00:00,0
2026-08-23T11:18:46.869179167+00:00,1
2026-08-23T11:18:46.870397500+00:00,0
2026-08-23T11:18:46.870872250+00:00,1
2026-08-23T11:18:46.872115375+00:00,0
2026-08-23T11:18:46.872586125+00:00,1
2026-08-23T11:18:46.873806875+00:00,0
2026-08-23T11:18:46.874253208+00:00,1
2026-08-23T11:18:46.874625792+00:00,0
2026-08-23T11:18:46.875100125+00:00,1
2026-08-23T11:18:46.876343333+00:00,0
2026-08-23T11:18:46.876814917+00:00,1
2026-08-23T11:18:46.877161417+00:00,0
2026-08-23T11:18:46.877634500+00:00,1
2026-08-23T11:18:46.878880667+00:00,0
2026-08-23T11:18:46.879327375+00:00,1
2026-08-23T11:18:46.879726583+00:00,0
2026-08-23T11:18:46.880172208+00:00,1
2026-08-23T11:18:46.880572583+00:00,0
2026-08-23T11:18:46.881020667+00:00,1
2026-08-23T11:18:46.881392750+00:00,0
2026-08-23T11:18:46.881864583+00:00,1
2026-08-23T11:18:46.882235167+00:00,0
2026-08-23T11:18:46.882710042+00:00,1
2026-08-23T11:18:46.883082625+00:00,0
2026-08-23T11:18:46.883555042+00:00,1
2026-08-23T11:18:46.883955667+00:00,0
2026-08-23T11:18:46.884399750+00:00,1
2026-08-23T11:18:46.884802375+00:00,0
2026-08-23T11:18:46.885194542+00:00,1
2026-08-23T11:18:46.885648875+00:00,0
2026-08-23T11:18:46.886093083+00:00,1
2026-08-23T11:18:46.887313167+00:00,0
2026-08-23T11:18:46.887787125+00:00,1
2026-08-23T11:18:46.889002083+00:00,0
2026-08-23T11:18:46.889476875+00:00,1
2026-08-23T11:18:46.890691917+00:00,0
2026-08-23T11:18:46.891192292+00:00,1
2026-08-23T11:18:46.892384792+00:00,0
2026-08-23T11:18:46.892858667+00:00,1
2026-08-23T11:18:46.894102917+00:00,0
2026-08-23T11:18:46.894548833+00:00,1
2026-08-23T11:18:46.895764167+00:00,0
2026-08-23T11:18:46.896238375+00:00,1
2026-08-23T11:18:46.897484458+00:00,0
2026-08-23T11:18:46.897931458+00:00,1
2026-08-23T11:18:46.899147333+00:00,0
2026-08-23T11:18:46.899619708+00:00,1
2026-08-23T11:18:46.900840708+00:00,0
2026-08-23T11:18:46.901312083+00:00,1
2026-08-23T11:18:46.901684833+00:00,0
2026-08-23T11:18:46.902159583+00:00,1
2026-08-23T11:18:46.902559000+00:00,0
2026-08-23T11:18:46.903006500+00:00,1
2026-08-23T11:18:46.903378083+00:00,0
2026-08-23T11:18:46.903850792+00:00,1
2026-08-23T11:18:46.905066375+00:00,0
2026-08-23T11:18:46.905541250+00:00,1
2026-08-23T11:18:46.905914750+00:00,0
2026-08-23T11:18:46.906388417+00:00,1
2026-08-23T11:18:46.906787875+00:00,0
2026-08-23T11:18:46.907255833+00:00,1
2026-08-23T11:18:46.907633833+00:00,0
2026-08-23T11:18:46.908078167+00:00,1
2026-08-23T11:18:46.908479875+00:00,0
2026-08-23T11:18:46.908925083+00:00,1
2026-08-23T11:18:46.910141125+00:00,0
2026-08-23T11:18:46.910641250+00:00,1
2026-08-23T11:18:46.911833500+00:00,0
2026-08-23T11:18:46.912308667+00:00,1
2026-08-23T11:18:46.913524708+00:00,0
2026-08-23T11:18:46.913999958+00:00,1
2026-08-23T11:18:46.914369667+00:00,0
2026-08-23T11:18:46.914845792+00:00,1
2026-08-23T11:18:46.916060917+00:00,0
2026-08-23T11:18:46.916538292+00:00,1
2026-08-23T11:18:46.917780667+00:00,0
2026-08-23T11:18:46.918227292+00:00,1
2026-08-23T11:18:46.919473958+00:00,0
2026-08-23T11:18:46.919921583+00:00,1
2026-08-23T11:18:46.920288375+00:00,0
2026-08-23T11:18:46.920763208+00:00,1
2026-08-23T11:18:46.921137125+00:00,0
2026-08-23T11:18:46.921606000+00:00,1
2026-08-23T11:18:46.922827917+00:00,0
2026-08-23T11:18:46.923302542+00:00,1
2026-08-23T11:18:46.923700625+00:00,0
2026-08-23T11:18:46.924147375+00:00,1
2026-08-23T11:18:46.925391208+00:00,0
2026-08-23T11:18:46.925839000+00:00,1
2026-08-23T11:18:46.927055667+00:00,0
2026-08-23T11:18:46.927528917+00:00,1
2026-08-23T11:18:46.928744917+00:00,0
2026-08-23T11:18:46.929221833+00:00,1
2026-08-23T11:18:46.930464167+00:00,0
2026-08-23T11:18:46.930936333+00:00,1
2026-08-23T11:18:46.932155542+00:00,0
