Time [s],Channel 0
2026-08-23T11:06:50.049569000+00:00,1
2026-08-23T11:06:50.470192333+00:00,0
2026-08-23T11:06:50.473582167+00:00,1
2026-08-23T11:06:50.475240208+00:00,0
2026-08-23T11:06:50.475740333+00:00,1
2026-08-23T11:06:50.476960250+00:00,0
2026-08-23T11:06:50.477405958+00:00,1
2026-08-23T11:06:50.477778125+00:00,0
2026-08-23T11:06:50.478250583+00:00,1
2026-08-23T11:06:50.478652333+00:00,0
2026-08-23T11:06:50.479098833+00:00,1
2026-08-23T11:06:50.479498708+00:00,0
2026-08-23T11:06:50.479943000+00:00,1
2026-08-23T11:06:50.480344625+00:00,0
2026-08-23T11:06:50.480792583+00:00,1
2026-08-23T11:06:50.481190583+00:00,0
2026-08-23T11:06:50.481660292+00:00,1
2026-08-23T11:06:50.482036000+00:00,0
2026-08-23T11:06:50.482481375+00:00,1
2026-08-23T11:06:50.482853708+00:00,0
2026-08-23T11:06:50.483327375+00:00,1
2026-08-23T11:06:50.483728583+00:00,0
2026-08-23T11:06:50.484174917+00:00,1
2026-08-23T11:06:50.484574292+00:00,0
2026-08-23T11:06:50.485043875+00:00,1
2026-08-23T11:06:50.485420417+00:00,0
2026-08-23T11:06:50.485862875+00:00,1
2026-08-23T11:06:50.486265875+00:00,0
2026-08-23T11:06:50.486712750+00:00,1
2026-08-23T11:06:50.487956542+00:00,0
2026-08-23T11:06:50.488402250+00:00,1
2026-08-23T11:06:50.488803458+00:00,0
2026-08-23T11:06:50.489249417+00:00,1
2026-08-23T11:06:50.489648917+00:00,0
2026-08-23T11:06:50.490093833+00:00,1
2026-08-23T11:06:50.490495458+00:00,0
2026-08-23T11:06:50.490941250+00:00,1
2026-08-23T11:06:50.491313458+00:00,0
2026-08-23T11:06:50.491786458+00:00,1
2026-08-23T11:06:50.492187208+00:00,0
2026-08-23T11:06:50.492628625+00:00,1
2026-08-23T11:06:50.493005167+00:00,0
2026-08-23T11:06:50.493478417+00:00,1
2026-08-23T11:06:50.493850625+00:00,0
2026-08-23T11:06:50.494324625+00:00,1
2026-08-23T11:06:50.495540458+00:00,0
2026-08-23T11:06:50.496015292+00:00,1
2026-08-23T11:06:50.497261083+00:00,0
2026-08-23T11:06:50.497709292+00:00,1
2026-08-23T11:06:50.498107208+00:00,0
2026-08-23T11:06:50.498552208+00:00,1
2026-08-23T11:06:50.498924708+00:00,0
2026-08-23T11:06:50.499397667+00:00,1
2026-08-23T11:06:50.499799333+00:00,0
2026-08-23T11:06:50.500244417+00:00,1
2026-08-23T11:06:50.500616583+00:00,0
2026-08-23T11:06:50.501091625+00:00,1
2026-08-23T11:06:50.501491542+00:00,0
2026-08-23T11:06:50.501936500+00:00,1
2026-08-23T11:06:50.502336750+00:00,0
2026-08-23T11:06:50.502782333+00:00,1
2026-08-23T11:06:50.504001167+00:00,0
2026-08-23T11:06:50.504473583+00:00,1
2026-08-23T11:06:50.504874292+00:00,0
2026-08-23T11:06:50.505320375+00:00,1
2026-08-23T11:06:50.506564917+00:00,0
2026-08-23T11:06:50.507007542+00:00,1
2026-08-23T11:06:50.507383083+00:00,0
2026-08-23T11:06:50.507857500+00:00,1
2026-08-23T11:06:50.509075792+00:00,0
2026-08-23T11:06:50.509548833+00:00,1
2026-08-23T11:06:50.510764250+00:00,0
2026-08-23T11:06:50.511239625+00:00,1
2026-08-23T11:06:50.512484833+00:00,0
2026-08-23T11:06:50.512956000+00:00,1
2026-08-23T11:06:50.514148167+00:00,0
2026-08-23T11:06:50.514623292+00:00,1
2026-08-23T11:06:50.515022833+00:00,0
2026-08-23T11:06:50.515466167+00:00,1
2026-08-23T11:06:50.516685167+00:00,0
2026-08-23T11:06:50.517160125+00:00,1
2026-08-23T11:06:50.517559750+00:00,0
2026-08-23T11:06:50.518004500+00:00,1
2026-08-23T11:06:50.519221042+00:00,0
2026-08-23T11:06:50.519693875+00:00,1
2026-08-23T11:06:50.520096458+00:00,0
2026-08-23T11:06:50.520542292+00:00,1
2026-08-23T11:06:50.520943042+00:00,0
2026-08-23T11:06:50.521388333+00:00,1
2026-08-23T11:06:50.521789333+00:00,0
2026-08-23T11:06:50.522235583+00:00,1
2026-08-23T11:06:50.522634917+00:00,0
2026-08-23T11:06:50.523081542+00:00,1
2026-08-23T11:06:50.523480292+00:00,0
2026-08-23T11:06:50.523924958+00:00,1
2026-08-23T11:06:50.524326417+00:00,0
2026-08-23T11:06:50.524797083+00:00,1
2026-08-23T11:06:50.525172208+00:00,0
2026-08-23T11:06:50.525617292+00:00,1
2026-08-23T11:06:50.526018000+00:00,0
2026-08-23T11:06:50.526461833+00:00,1
2026-08-23T11:06:50.527708875+00:00,0
2026-08-23T11:06:50.528151042+00:00,1
2026-08-23T11:06:50.529399500+00:00,0
2026-08-23T11:06:50.529847750+00:00,1
2026-08-23T11:06:50.531061333+00:00,0
2026-08-23T11:06:50.531561250+00:00,1
2026-08-23T11:06:50.532782083+00:00,0
2026-08-23T11:06:50.533252583+00:00,1
2026-08-23T11:06:50.534472917+00:00,0
2026-08-23T11:06:50.534914500+00:00,1
2026-08-23T11:06:50.536137750+00:00,0
2026-08-23T11:06:50.536611708+00:00,1
2026-08-23T11:06:50.537833250+00:00,0
2026-08-23T11:06:50.538281417+00:00,1
2026-08-23T11:06:50.539517792+00:00,0
2026-08-23T11:06:50.539992875+00:00,1
2026-08-23T11:06:50.541237917+00:00,0
2026-08-23T11:06:50.541708667+00:00,1
2026-08-23T11:06:50.542083917+00:00,0
2026-08-23T11:06:50.542529500+00:00,1
2026-08-23T11:06:50.543747375+00:00,0
2026-08-23T11:06:50.544220042+00:00,1
2026-08-23T11:06:50.545437000+00:00,0
2026-08-23T11:06:50.545912000+00:00,1
2026-08-23T11:06:50.546283167+00:00,0
2026-08-23T11:06:50.546755583+00:00,1
2026-08-23T11:06:50.547158083+00:00,0
2026-08-23T11:06:50.547601833+00:00,1
2026-08-23T11:06:50.547975167+00:00,0
2026-08-23T11:06:50.548449875+00:00,1
2026-08-23T11:06:50.548821583+00:00,0
2026-08-23T11:06:50.549292917+00:00,1
2026-08-23T11:06:50.549696292+00:00,0
2026-08-23T11:06:50.550143833+00:00,1
2026-08-23T11:06:50.551357542+00:00,0
2026-08-23T11:06:50.551830542+00:00,1
2026-08-23T11:06:50.552231958+00:00,0
2026-08-23T11:06:50.552678667+00:00,1
2026-08-23T11:06:50.553078250+00:00,0
2026-08-23T11:06:50.553548708+00:00,1
2026-08-23T11:06:50.554739042+00:00,0
2026-08-23T11:06:50.555211167+00:00,1
2026-08-23T11:06:50.556430750+00:00,0
2026-08-23T11:06:50.556906417+00:00,1
2026-08-23T11:06:50.558150667+00:00,0
2026-08-23T11:06:50.558597042+00:00,1
2026-08-23T11:06:50.559816208+00:00,0
2026-08-23T11:06:50.560290375+00:00,1
2026-08-23T11:06:50.560688208+00:00,0
2026-08-23T11:06:50.561136083+00:00,1
2026-08-23T11:06:50.562352667+00:00,0
2026-08-23T11:06:50.562824292+00:00,1
2026-08-23T11:06:50.563225417+00:00,0
2026-08-23T11:06:50.563669000+00:00,1
2026-08-23T11:06:50.564042167+00:00,0
2026-08-23T11:06:50.564517292+00:00,1
2026-08-23T11:06:50.565763542+00:00,0
2026-08-23T11:06:50.566209625+00:00,1
2026-08-23T11:06:50.567453792+00:00,0
2026-08-23T11:06:50.567900417+00:00,1
2026-08-23T11:06:50.569115625+00:00,0
2026-08-23T11:06:50.569586625+00:00,1
2026-08-23T11:06:50.570836417+00:00,0
2026-08-23T11:06:50.571283500+00:00,1
2026-08-23T11:06:50.572527375+00:00,0
2026-08-23T11:06:50.572973833+00:00,1
2026-08-23T11:06:50.573373792+00:00,0
2026-08-23T11:06:50.573815833+00:00,1
2026-08-23T11:06:50.575064458+00:00,0
2026-08-23T11:06:50.575511125+00:00,1
2026-08-23T11:06:50.576728917+00:00,0
2026-08-23T11:06:50.577201667+00:00,1
2026-08-23T11:06:50.577601917+00:00,0
2026-08-23T11:06:50.578049708+00:00,1
2026-08-23T11:06:50.578448417+00:00,0
2026-08-23T11:06:50.578894500+00:00,1
2026-08-23T11:06:50.579294042+00:00,0
2026-08-23T11:06:50.579736667+00:00,1
2026-08-23T11:06:50.580142500+00:00,0
2026-08-23T11:06:50.580584000+00:00,1
2026-08-23T11:06:50.620736333+00:00,0
2026-08-23T11:06:50.624125042+00:00,1
2026-08-23T11:06:50.625812500+00:00,0
2026-08-23T11:06:50.626256792+00:00,1
2026-08-23T11:06:50.627504292+00:00,0
2026-08-23T11:06:50.627949333+00:00,1
2026-08-23T11:06:50.628350333+00:00,0
2026-08-23T11:06:50.628791708+00:00,1
2026-08-23T11:06:50.629196125+00:00,0
2026-08-23T11:06:50.629640667+00:00,1
2026-08-23T11:06:50.630014625+00:00,0
2026-08-23T11:06:50.630489125+00:00,1
2026-08-23T11:06:50.630887708+00:00,0
2026-08-23T11:06:50.631334500+00:00,1
2026-08-23T11:06:50.631733167+00:00,0
2026-08-23T11:06:50.632178333+00:00,1
2026-08-23T11:06:50.632579375+00:00,0
2026-08-23T11:06:50.633022708+00:00,1
2026-08-23T11:06:50.633425500+00:00,0
2026-08-23T11:06:50.633890458+00:00,1
2026-08-23T11:06:50.634271042+00:00,0
2026-08-23T11:06:50.634713833+00:00,1
2026-08-23T11:06:50.635117250+00:00,0
2026-08-23T11:06:50.635560542+00:00,1
2026-08-23T11:06:50.635938625+00:00,0
2026-08-23T11:06:50.636411667+00:00,1
2026-08-23T11:06:50.636781417+00:00,0
2026-08-23T11:06:50.637255458+00:00,1
2026-08-23T11:06:50.638499417+00:00,0
2026-08-23T11:06:50.638945250+00:00,1
2026-08-23T11:06:50.639317917+00:00,0
2026-08-23T11:06:50.639790667+00:00,1
2026-08-23T11:06:50.640191875+00:00,0
2026-08-23T11:06:50.640637125+00:00,1
2026-08-23T11:06:50.641008417+00:00,0
2026-08-23T11:06:50.641507250+00:00,1
2026-08-23T11:06:50.641883000+00:00,0
2026-08-23T11:06:50.642327708+00:00,1
2026-08-23T11:06:50.642702417+00:00,0
2026-08-23T11:06:50.643199000+00:00,1
2026-08-23T11:06:50.643574792+00:00,0
2026-08-23T11:06:50.644020167+00:00,1
2026-08-23T11:06:50.644420625+00:00,0
2026-08-23T11:06:50.644863417+00:00,1
2026-08-23T11:06:50.646084417+00:00,0
2026-08-23T11:06:50.646555375+00:00,1
2026-08-23T11:06:50.647802708+00:00,0
2026-08-23T11:06:50.648249042+00:00,1
2026-08-23T11:06:50.648647792+00:00,0
2026-08-23T11:06:50.649091250+00:00,1
2026-08-23T11:06:50.649493958+00:00,0
2026-08-23T11:06:50.649940542+00:00,1
2026-08-23T11:06:50.650340375+00:00,0
2026-08-23T11:06:50.650786917+00:00,1
2026-08-23T11:06:50.651185625+00:00,0
2026-08-23T11:06:50.651633167+00:00,1
2026-08-23T11:06:50.652009583+00:00,0
2026-08-23T11:06:50.652458125+00:00,1
2026-08-23T11:06:50.652878417+00:00,0
2026-08-23T11:06:50.653321292+00:00,1
2026-08-23T11:06:50.654540833+00:00,0
