Time [s],Channel 0
2026-08-23T11:16:11.449542000+00:00,1
2026-08-23T11:16:11.769183250+00:00,0
2026-08-23T11:16:11.772627042+00:00,1
2026-08-23T11:16:11.774259375+00:00,0
2026-08-23T11:16:11.774735708+00:00,1
2026-08-23T11:16:11.775980750+00:00,0
2026-08-23T11:16:11.776427375+00:00,1
2026-08-23T11:16:11.776799125+00:00,0
2026-08-23T11:16:11.777275792+00:00,1
2026-08-23T11:16:11.777644750+00:00,0
2026-08-23T11:16:11.778118708+00:00,1
2026-08-23T11:16:11.778518417+00:00,0
2026-08-23T11:16:11.778963958+00:00,1
2026-08-23T11:16:11.779364625+00:00,0
2026-08-23T11:16:11.779810083+00:00,1
2026-08-23T11:16:11.780210958+00:00,0
2026-08-23T11:16:11.780680500+00:00,1
2026-08-23T11:16:11.781027542+00:00,0
2026-08-23T11:16:11.781500125+00:00,1
2026-08-23T11:16:11.781902042+00:00,0
2026-08-23T11:16:11.782371375+00:00,1
2026-08-23T11:16:11.782747958+00:00,0
2026-08-23T11:16:11.783193833+00:00,1
2026-08-23T11:16:11.783593750+00:00,0
2026-08-23T11:16:11.784040667+00:00,1
2026-08-23T11:16:11.784411792+00:00,0
2026-08-23T11:16:11.784883167+00:00,1
2026-08-23T11:16:11.785257250+00:00,0
2026-08-23T11:16:11.785730375+00:00,1
2026-08-23T11:16:11.786946667+00:00,0
2026-08-23T11:16:11.787421833+00:00,1
2026-08-23T11:16:11.787821958+00:00,0
2026-08-23T11:16:11.788266500+00:00,1
2026-08-23T11:16:11.788668292+00:00,0
2026-08-23T11:16:11.789138000+00:00,1
2026-08-23T11:16:11.789485375+00:00,0
2026-08-23T11:16:11.789961417+00:00,1
2026-08-23T11:16:11.790331083+00:00,0
2026-08-23T11:16:11.790805417+00:00,1
2026-08-23T11:16:11.791205833+00:00,0
2026-08-23T11:16:11.791649917+00:00,1
2026-08-23T11:16:11.792051417+00:00,0
2026-08-23T11:16:11.792522917+00:00,1
2026-08-23T11:16:11.792897250+00:00,0
2026-08-23T11:16:11.793340750+00:00,1
2026-08-23T11:16:11.794588458+00:00,0
2026-08-23T11:16:11.795034250+00:00,1
2026-08-23T11:16:11.796249917+00:00,0
2026-08-23T11:16:11.796722958+00:00,1
2026-08-23T11:16:11.797125875+00:00,0
2026-08-23T11:16:11.797573042+00:00,1
2026-08-23T11:16:11.797943375+00:00,0
2026-08-23T11:16:11.798417167+00:00,1
2026-08-23T11:16:11.798818208+00:00,0
2026-08-23T11:16:11.799264792+00:00,1
2026-08-23T11:16:11.799634750+00:00,0
2026-08-23T11:16:11.800110375+00:00,1
2026-08-23T11:16:11.800483042+00:00,0
2026-08-23T11:16:11.800956208+00:00,1
2026-08-23T11:16:11.801328250+00:00,0
2026-08-23T11:16:11.801827000+00:00,1
