Time [s],Channel 0
2026-08-23T11:05:44.492140000+00:00,1
2026-08-23T11:05:44.651618500+00:00,0
2026-08-23T11:05:44.655030208+00:00,1
2026-08-23T11:05:44.656667500+00:00,0
2026-08-23T11:05:44.657141375+00:00,1
2026-08-23T11:05:44.658358875+00:00,0
2026-08-23T11:05:44.658856042+00:00,1
2026-08-23T11:05:44.659232250+00:00,0
2026-08-23T11:05:44.659701500+00:00,1
2026-08-23T11:05:44.660078250+00:00,0
2026-08-23T11:05:44.660524292+00:00,1
2026-08-23T11:05:44.660924042+00:00,0
2026-08-23T11:05:44.661394917+00:00,1
2026-08-23T11:05:44.661769750+00:00,0
2026-08-23T11:05:44.662214000+00:00,1
2026-08-23T11:05:44.662615583+00:00,0
2026-08-23T11:05:44.663063458+00:00,1
2026-08-23T11:05:44.663461167+00:00,0
2026-08-23T11:05:44.663907042+00:00,1
2026-08-23T11:05:44.664278583+00:00,0
2026-08-23T11:05:44.664754292+00:00,1
2026-08-23T11:05:44.665127292+00:00,0
2026-08-23T11:05:44.665598292+00:00,1
2026-08-23T11:05:44.665999125+00:00,0
2026-08-23T11:05:44.666444000+00:00,1
2026-08-23T11:05:44.666843958+00:00,0
2026-08-23T11:05:44.667313625+00:00,1
2026-08-23T11:05:44.667690208+00:00,0
2026-08-23T11:05:44.668158708+00:00,1
2026-08-23T11:05:44.669351917+00:00,0
2026-08-23T11:05:44.669824792+00:00,1
2026-08-23T11:05:44.670227125+00:00,0
2026-08-23T11:05:44.670697083+00:00,1
2026-08-23T11:05:44.671047542+00:00,0
2026-08-23T11:05:44.671519417+00:00,1
2026-08-23T11:05:44.671919583+00:00,0
2026-08-23T11:05:44.672364833+00:00,1
2026-08-23T11:05:44.672735875+00:00,0
2026-08-23T11:05:44.673209167+00:00,1
2026-08-23T11:05:44.673610750+00:00,0
2026-08-23T11:05:44.674056542+00:00,1
2026-08-23T11:05:44.674428083+00:00,0
2026-08-23T11:05:44.674899875+00:00,1
2026-08-23T11:05:44.675302417+00:00,0
2026-08-23T11:05:44.675747542+00:00,1
2026-08-23T11:05:44.676965250+00:00,0
2026-08-23T11:05:44.677438875+00:00,1
2026-08-23T11:05:44.678655292+00:00,0
2026-08-23T11:05:44.679129875+00:00,1
2026-08-23T11:05:44.679530375+00:00,0
2026-08-23T11:05:44.679976417+00:00,1
