Time [s],Channel 0
2026-08-23T11:10:26.623359000+00:00,1
2026-08-23T11:10:27.505483833+00:00,0
2026-08-23T11:10:27.508823292+00:00,1
2026-08-23T11:10:27.510562417+00:00,0
2026-08-23T11:10:27.510979458+00:00,1
2026-08-23T11:10:27.512254250+00:00,0
2026-08-23T11:10:27.512670333+00:00,1
2026-08-23T11:10:27.513099875+00:00,0
2026-08-23T11:10:27.513516333+00:00,1
2026-08-23T11:10:27.513946708+00:00,0
2026-08-23T11:10:27.514362500+00:00,1
2026-08-23T11:10:27.514791708+00:00,0
2026-08-23T11:10:27.515207875+00:00,1
2026-08-23T11:10:27.515637833+00:00,0
2026-08-23T11:10:27.516030417+00:00,1
2026-08-23T11:10:27.516483917+00:00,0
2026-08-23T11:10:27.516876917+00:00,1
2026-08-23T11:10:27.517329375+00:00,0
2026-08-23T11:10:27.517722125+00:00,1
2026-08-23T11:10:27.518175292+00:00,0
2026-08-23T11:10:27.518568083+00:00,1
2026-08-23T11:10:27.519021625+00:00,0
2026-08-23T11:10:27.519413500+00:00,1
2026-08-23T11:10:27.519868375+00:00,0
2026-08-23T11:10:27.520284333+00:00,1
2026-08-23T11:10:27.520713500+00:00,0
2026-08-23T11:10:27.521105458+00:00,1
2026-08-23T11:10:27.521559083+00:00,0
2026-08-23T11:10:27.521951542+00:00,1
2026-08-23T11:10:27.523248833+00:00,0
2026-08-23T11:10:27.523641958+00:00,1
2026-08-23T11:10:27.524096042+00:00,0
2026-08-23T11:10:27.524488000+00:00,1
2026-08-23T11:10:27.524941875+00:00,0
2026-08-23T11:10:27.525333917+00:00,1
2026-08-23T11:10:27.525787458+00:00,0
2026-08-23T11:10:27.526204333+00:00,1
2026-08-23T11:10:27.526633208+00:00,0
2026-08-23T11:10:27.527026375+00:00,1
2026-08-23T11:10:27.527480042+00:00,0
2026-08-23T11:10:27.527897375+00:00,1
2026-08-23T11:10:27.528326417+00:00,0
2026-08-23T11:10:27.528718125+00:00,1
2026-08-23T11:10:27.529170792+00:00,0
2026-08-23T11:10:27.529587833+00:00,1
2026-08-23T11:10:27.530862125+00:00,0
2026-08-23T11:10:27.531255083+00:00,1
2026-08-23T11:10:27.532553375+00:00,0
2026-08-23T11:10:27.532946167+00:00,1
2026-08-23T11:10:27.533399417+00:00,0
2026-08-23T11:10:27.533791708+00:00,1
2026-08-23T11:10:27.534246375+00:00,0
2026-08-23T11:10:27.534662042+00:00,1
2026-08-23T11:10:27.535092042+00:00,0
2026-08-23T11:10:27.535484208+00:00,1
2026-08-23T11:10:27.535936958+00:00,0
2026-08-23T11:10:27.536354750+00:00,1
2026-08-23T11:10:27.536784042+00:00,0
2026-08-23T11:10:27.537175875+00:00,1
2026-08-23T11:10:27.537629083+00:00,0
2026-08-23T11:10:27.538021750+00:00,1
2026-08-23T11:10:27.539320042+00:00,0
2026-08-23T11:10:27.539736500+00:00,1
2026-08-23T11:10:27.540166542+00:00,0
2026-08-23T11:10:27.540558792+00:00,1
2026-08-23T11:10:27.541856583+00:00,0
2026-08-23T11:10:27.542273458+00:00,1
2026-08-23T11:10:27.542702417+00:00,0
2026-08-23T11:10:27.543120208+00:00,1
2026-08-23T11:10:27.544393375+00:00,0
2026-08-23T11:10:27.544810375+00:00,1
2026-08-23T11:10:27.546085000+00:00,0
2026-08-23T11:10:27.546477792+00:00,1
2026-08-23T11:10:27.547775667+00:00,0
2026-08-23T11:10:27.548193083+00:00,1
2026-08-23T11:10:27.549466167+00:00,0
2026-08-23T11:10:27.549859250+00:00,1
2026-08-23T11:10:27.550312542+00:00,0
2026-08-23T11:10:27.550705458+00:00,1
2026-08-23T11:10:27.552003458+00:00,0
2026-08-23T11:10:27.552396250+00:00,1
2026-08-23T11:10:27.552849250+00:00,0
2026-08-23T11:10:27.553242167+00:00,1
2026-08-23T11:10:27.554540583+00:00,0
2026-08-23T11:10:27.554933208+00:00,1
2026-08-23T11:10:27.555387042+00:00,0
2026-08-23T11:10:27.555779500+00:00,1
2026-08-23T11:10:27.556232875+00:00,0
2026-08-23T11:10:27.556649458+00:00,1
2026-08-23T11:10:27.557079833+00:00,0
2026-08-23T11:10:27.557471875+00:00,1
2026-08-23T11:10:27.557925500+00:00,0
2026-08-23T11:10:27.558317667+00:00,1
2026-08-23T11:10:27.558771500+00:00,0
2026-08-23T11:10:27.559163333+00:00,1
2026-08-23T11:10:27.559618000+00:00,0
2026-08-23T11:10:27.560034000+00:00,1
2026-08-23T11:10:27.560463125+00:00,0
2026-08-23T11:10:27.560858125+00:00,1
2026-08-23T11:10:27.561311458+00:00,0
2026-08-23T11:10:27.561701292+00:00,1
2026-08-23T11:10:27.562999375+00:00,0
2026-08-23T11:10:27.563392167+00:00,1
2026-08-23T11:10:27.564689500+00:00,0
2026-08-23T11:10:27.565106750+00:00,1
2026-08-23T11:10:27.566381083+00:00,0
2026-08-23T11:10:27.566774333+00:00,1
2026-08-23T11:10:27.568071875+00:00,0
2026-08-23T11:10:27.568465458+00:00,1
2026-08-23T11:10:27.569762958+00:00,0
2026-08-23T11:10:27.570156583+00:00,1
2026-08-23T11:10:27.571455250+00:00,0
2026-08-23T11:10:27.571847458+00:00,1
2026-08-23T11:10:27.573145917+00:00,0
2026-08-23T11:10:27.573539042+00:00,1
2026-08-23T11:10:27.574837250+00:00,0
2026-08-23T11:10:27.575229958+00:00,1
2026-08-23T11:10:27.575683417+00:00,0
2026-08-23T11:10:27.576076000+00:00,1
2026-08-23T11:10:27.577373333+00:00,0
2026-08-23T11:10:27.577792250+00:00,1
2026-08-23T11:10:27.579064625+00:00,0
2026-08-23T11:10:27.579482542+00:00,1
2026-08-23T11:10:27.579912167+00:00,0
2026-08-23T11:10:27.580328875+00:00,1
2026-08-23T11:10:27.580758708+00:00,0
2026-08-23T11:10:27.581174792+00:00,1
2026-08-23T11:10:27.581603917+00:00,0
2026-08-23T11:10:27.581996458+00:00,1
2026-08-23T11:10:27.582450000+00:00,0
2026-08-23T11:10:27.582842958+00:00,1
2026-08-23T11:10:27.583296125+00:00,0
2026-08-23T11:10:27.583688875+00:00,1
2026-08-23T11:10:27.584987250+00:00,0
2026-08-23T11:10:27.585379833+00:00,1
2026-08-23T11:10:27.585833833+00:00,0
2026-08-23T11:10:27.586226083+00:00,1
2026-08-23T11:10:27.586679917+00:00,0
2026-08-23T11:10:27.587072500+00:00,1
2026-08-23T11:10:27.588370750+00:00,0
2026-08-23T11:10:27.588763208+00:00,1
2026-08-23T11:10:27.590061833+00:00,0
2026-08-23T11:10:27.590454333+00:00,1
2026-08-23T11:10:27.591750833+00:00,0
2026-08-23T11:10:27.592145333+00:00,1
2026-08-23T11:10:27.593443750+00:00,0
2026-08-23T11:10:27.593836833+00:00,1
2026-08-23T11:10:27.595137417+00:00,0
2026-08-23T11:10:27.595530167+00:00,1
2026-08-23T11:10:27.595982583+00:00,0
2026-08-23T11:10:27.596374083+00:00,1
2026-08-23T11:10:27.597671667+00:00,0
2026-08-23T11:10:27.598065250+00:00,1
2026-08-23T11:10:27.598519417+00:00,0
2026-08-23T11:10:27.598911208+00:00,1
2026-08-23T11:10:27.599365000+00:00,0
2026-08-23T11:10:27.599757458+00:00,1
2026-08-23T11:10:27.600211542+00:00,0
2026-08-23T11:10:27.600603042+00:00,1
2026-08-23T11:10:27.601056833+00:00,0
2026-08-23T11:10:27.601449125+00:00,1
2026-08-23T11:10:27.602747042+00:00,0
2026-08-23T11:10:27.603140125+00:00,1
2026-08-23T11:10:27.604438333+00:00,0
2026-08-23T11:10:27.604831500+00:00,1
2026-08-23T11:10:27.606129000+00:00,0
2026-08-23T11:10:27.606522375+00:00,1
2026-08-23T11:10:27.606975833+00:00,0
2026-08-23T11:10:27.607368958+00:00,1
2026-08-23T11:10:27.608665917+00:00,0
2026-08-23T11:10:27.609059542+00:00,1
2026-08-23T11:10:27.610356500+00:00,0
2026-08-23T11:10:27.610750208+00:00,1
2026-08-23T11:10:27.612048250+00:00,0
2026-08-23T11:10:27.612441583+00:00,1
2026-08-23T11:10:27.613738917+00:00,0
2026-08-23T11:10:27.614132625+00:00,1
2026-08-23T11:10:27.614586917+00:00,0
2026-08-23T11:10:27.614978833+00:00,1
2026-08-23T11:10:27.615434583+00:00,0
2026-08-23T11:10:27.615827792+00:00,1
2026-08-23T11:10:27.656025250+00:00,0
2026-08-23T11:10:27.659388625+00:00,1
2026-08-23T11:10:27.661103000+00:00,0
2026-08-23T11:10:27.661495458+00:00,1
2026-08-23T11:10:27.662793417+00:00,0
2026-08-23T11:10:27.663186083+00:00,1
2026-08-23T11:10:27.663639625+00:00,0
2026-08-23T11:10:27.664056375+00:00,1
2026-08-23T11:10:27.664485500+00:00,0
2026-08-23T11:10:27.664878167+00:00,1
2026-08-23T11:10:27.665332083+00:00,0
2026-08-23T11:10:27.665748417+00:00,1
2026-08-23T11:10:27.666179000+00:00,0
2026-08-23T11:10:27.666593958+00:00,1
2026-08-23T11:10:27.667022917+00:00,0
2026-08-23T11:10:27.667441083+00:00,1
2026-08-23T11:10:27.667870000+00:00,0
2026-08-23T11:10:27.668285542+00:00,1
2026-08-23T11:10:27.668714167+00:00,0
2026-08-23T11:10:27.669107375+00:00,1
2026-08-23T11:10:27.669561625+00:00,0
2026-08-23T11:10:27.669977833+00:00,1
2026-08-23T11:10:27.670407292+00:00,0
2026-08-23T11:10:27.670799250+00:00,1
2026-08-23T11:10:27.671260750+00:00,0
2026-08-23T11:10:27.671625250+00:00,1
2026-08-23T11:10:27.672098000+00:00,0
2026-08-23T11:10:27.672490542+00:00,1
2026-08-23T11:10:27.673789083+00:00,0
2026-08-23T11:10:27.674181542+00:00,1
