Time [s],Channel 0
2026-08-23T11:10:37.310018000+00:00,1
2026-08-23T11:10:37.485898958+00:00,0
2026-08-23T11:10:37.489236083+00:00,1
2026-08-23T11:10:37.490975792+00:00,0
2026-08-23T11:10:37.491367958+00:00,1
2026-08-23T11:10:37.492665792+00:00,0
2026-08-23T11:10:37.493058333+00:00,1
2026-08-23T11:10:37.493513500+00:00,0
2026-08-23T11:10:37.493905167+00:00,1
2026-08-23T11:10:37.494357917+00:00,0
2026-08-23T11:10:37.494750833+00:00,1
2026-08-23T11:10:37.495204458+00:00,0
2026-08-23T11:10:37.495596458+00:00,1
2026-08-23T11:10:37.496050750+00:00,0
2026-08-23T11:10:37.496442375+00:00,1
2026-08-23T11:10:37.496896792+00:00,0
2026-08-23T11:10:37.497312667+00:00,1
2026-08-23T11:10:37.497741917+00:00,0
2026-08-23T11:10:37.498134167+00:00,1
2026-08-23T11:10:37.498588583+00:00,0
2026-08-23T11:10:37.498980000+00:00,1
2026-08-23T11:10:37.499434375+00:00,0
2026-08-23T11:10:37.499825708+00:00,1
2026-08-23T11:10:37.500279583+00:00,0
2026-08-23T11:10:37.500744583+00:00,1
2026-08-23T11:10:37.501125375+00:00,0
2026-08-23T11:10:37.501517292+00:00,1
2026-08-23T11:10:37.501971083+00:00,0
2026-08-23T11:10:37.502363000+00:00,1
2026-08-23T11:10:37.503661042+00:00,0
2026-08-23T11:10:37.504079125+00:00,1
2026-08-23T11:10:37.504508083+00:00,0
2026-08-23T11:10:37.504899667+00:00,1
2026-08-23T11:10:37.505353542+00:00,0
2026-08-23T11:10:37.505769958+00:00,1
2026-08-23T11:10:37.506199875+00:00,0
2026-08-23T11:10:37.506591917+00:00,1
2026-08-23T11:10:37.507045792+00:00,0
2026-08-23T11:10:37.507462208+00:00,1
2026-08-23T11:10:37.507891542+00:00,0
2026-08-23T11:10:37.508307875+00:00,1
2026-08-23T11:10:37.508737000+00:00,0
2026-08-23T11:10:37.509129125+00:00,1
2026-08-23T11:10:37.509583583+00:00,0
2026-08-23T11:10:37.509974792+00:00,1
2026-08-23T11:10:37.511273167+00:00,0
2026-08-23T11:10:37.511666000+00:00,1
2026-08-23T11:10:37.512964500+00:00,0
2026-08-23T11:10:37.513356500+00:00,1
2026-08-23T11:10:37.513810583+00:00,0
2026-08-23T11:10:37.514226875+00:00,1
2026-08-23T11:10:37.514657500+00:00,0
2026-08-23T11:10:37.515048958+00:00,1
2026-08-23T11:10:37.515501833+00:00,0
2026-08-23T11:10:37.515894792+00:00,1
2026-08-23T11:10:37.516348708+00:00,0
2026-08-23T11:10:37.516765458+00:00,1
2026-08-23T11:10:37.517194500+00:00,0
2026-08-23T11:10:37.517586583+00:00,1
2026-08-23T11:10:37.518040708+00:00,0
2026-08-23T11:10:37.518432500+00:00,1
2026-08-23T11:10:37.519730250+00:00,0
2026-08-23T11:10:37.520123458+00:00,1
2026-08-23T11:10:37.520577375+00:00,0
2026-08-23T11:10:37.520968833+00:00,1
2026-08-23T11:10:37.522267458+00:00,0
2026-08-23T11:10:37.522684125+00:00,1
2026-08-23T11:10:37.523113458+00:00,0
2026-08-23T11:10:37.523506500+00:00,1
2026-08-23T11:10:37.524803125+00:00,0
2026-08-23T11:10:37.525196333+00:00,1
2026-08-23T11:10:37.526494208+00:00,0
2026-08-23T11:10:37.526888000+00:00,1
2026-08-23T11:10:37.528186333+00:00,0
2026-08-23T11:10:37.528579417+00:00,1
2026-08-23T11:10:37.529877542+00:00,0
2026-08-23T11:10:37.530295542+00:00,1
2026-08-23T11:10:37.530724125+00:00,0
2026-08-23T11:10:37.531141125+00:00,1
2026-08-23T11:10:37.532414958+00:00,0
2026-08-23T11:10:37.532833250+00:00,1
2026-08-23T11:10:37.533261833+00:00,0
2026-08-23T11:10:37.533678417+00:00,1
2026-08-23T11:10:37.534952792+00:00,0
2026-08-23T11:10:37.535369875+00:00,1
2026-08-23T11:10:37.535800167+00:00,0
2026-08-23T11:10:37.536191375+00:00,1
2026-08-23T11:10:37.536645042+00:00,0
2026-08-23T11:10:37.537061875+00:00,1
2026-08-23T11:10:37.537491958+00:00,0
2026-08-23T11:10:37.537883625+00:00,1
2026-08-23T11:10:37.538337458+00:00,0
2026-08-23T11:10:37.538754583+00:00,1
2026-08-23T11:10:37.539183625+00:00,0
2026-08-23T11:10:37.539575375+00:00,1
2026-08-23T11:10:37.540029208+00:00,0
2026-08-23T11:10:37.540446417+00:00,1
2026-08-23T11:10:37.540874917+00:00,0
2026-08-23T11:10:37.541295958+00:00,1
2026-08-23T11:10:37.541723250+00:00,0
2026-08-23T11:10:37.542137875+00:00,1
2026-08-23T11:10:37.543411208+00:00,0
2026-08-23T11:10:37.543828500+00:00,1
2026-08-23T11:10:37.545101500+00:00,0
2026-08-23T11:10:37.545519750+00:00,1
2026-08-23T11:10:37.546792375+00:00,0
2026-08-23T11:10:37.547186042+00:00,1
2026-08-23T11:10:37.548484125+00:00,0
2026-08-23T11:10:37.548877167+00:00,1
2026-08-23T11:10:37.550175000+00:00,0
2026-08-23T11:10:37.550592833+00:00,1
2026-08-23T11:10:37.551866958+00:00,0
2026-08-23T11:10:37.552259042+00:00,1
2026-08-23T11:10:37.553558333+00:00,0
2026-08-23T11:10:37.553950583+00:00,1
2026-08-23T11:10:37.555249333+00:00,0
2026-08-23T11:10:37.555642000+00:00,1
2026-08-23T11:10:37.556939500+00:00,0
2026-08-23T11:10:37.557357417+00:00,1
2026-08-23T11:10:37.558631292+00:00,0
2026-08-23T11:10:37.559023958+00:00,1
2026-08-23T11:10:37.560322333+00:00,0
2026-08-23T11:10:37.560715625+00:00,1
2026-08-23T11:10:37.561169083+00:00,0
2026-08-23T11:10:37.561561458+00:00,1
2026-08-23T11:10:37.562015125+00:00,0
2026-08-23T11:10:37.562407375+00:00,1
2026-08-23T11:10:37.562861042+00:00,0
2026-08-23T11:10:37.563253208+00:00,1
2026-08-23T11:10:37.563707167+00:00,0
2026-08-23T11:10:37.564124208+00:00,1
