Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:48:35.139055000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.977369792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.980793333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.982588583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.982978625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.983464833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.983852875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.984338542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.984727042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.986085833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.986475667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.987834042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.988224042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.988710125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.989098333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.990457208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.990847000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.991333417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.991721250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.992207500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.992595458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.993080750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.993469750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.994827792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.995218375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.995704000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.996092708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.996578500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.996967000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.998324750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.998715375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:35.999201583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:48:35.999589750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:48:36.000948417+00:00,0,1,1,1,1,1,1,1
