Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:49:25.005049000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.574612083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.578035375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.579830833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.580220417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.580707125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.581094875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.581580917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.581969083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.583328500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.583717667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.585076167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.585466125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.585951375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.586340208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.587699167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.588088875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.588574042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.588963208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.589449083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.589837375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.590322833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.590711750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.592070792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.592460125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.592945833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.593334542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.593821250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.594208750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.595567500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.595957208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.596442875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.596831458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.598190333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.598579917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.599065667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.599454250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.600812875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.601202708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.601688208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.602077000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.602562833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.602951375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.604310292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.604699833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:26.605185583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:26.605574000+00:00,1,1,1,1,1,1,1,1
