Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:53:36.684175000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.154222125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.157643583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.159440167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.159828833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.160315625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.160703250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.161189667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.161577250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.162936917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.163325875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.164685333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.165074333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.165561417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.165948583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.167308292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.167697083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.168183583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.168571375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.169058042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.169445583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.169932208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.170319875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.171679708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.172068417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.172554917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.172942542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.173429417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.173816833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.175176458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.175565292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.176052125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.176439583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.177800208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.178188042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.178674708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.179062292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.180422333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.180810792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.181299167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.181685000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.182172417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.182559292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.183917833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.184307917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.184794708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.185181958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.185668833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.186056167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.186543208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.186930458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.187417042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.187804750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.188291708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.188678958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.190038958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.190427500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.190914875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.191301708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.191788417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.192176000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.193535375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.193924417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.195284083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.195673000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.196159792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.196547083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.197033833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.197421417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:53:37.198780083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:53:37.199169958+00:00,1,1,1,1,1,1,1,1
