Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:54:00.199437000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.450958292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.454441458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.456176375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.456629417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.457052292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.457502250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.457926708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.458376167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.459673208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.460125917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.461421417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.461874292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.462298542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.462748500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.464043750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.464497667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.464920000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.465371625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.465794958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.466245625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.466669583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.467119917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.468415333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.468868458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.469291250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:54:01.469742958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:54:01.470166708+00:00,0,1,1,1,1,1,1,1
