Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:47:46.231414583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.231901083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.232288750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.232775208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.233163000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.234522833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.234911458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.235398000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.235785667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.236272667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.236659958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.237146542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.237534250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.238021250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.238408458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.238893875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.239282833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.239768417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.240156958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.241516125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.241905583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.243264542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.243653875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.244140333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.244528083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.245887083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.246276542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.246763125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.247150917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.247636458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.248025000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.249383500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.249773417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.250259250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.250647583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.252006208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.252396208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.252882417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.253270333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.253757042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.254144750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.255504083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.255893083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.256379833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.256767417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.257253292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.257641667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.337353250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.340775917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.342571333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.342961042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.343448333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.343835375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.344321125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.344709583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.346068500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.346458083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.347816125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.348206458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.348692417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.349080667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.350439500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.350829125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.351315292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.351703292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.352189042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.352577458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.353063958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.353451875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.354810667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.355200167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.355686417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.356074458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.356560792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.356948667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.358307208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.358697167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.359182958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.359571292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.360929958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.361319667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.361806833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.362193833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.363553583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.363942500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.364427417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.364816625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.365302958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.365690833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.367049875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.367439333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.367925833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.368313500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.368800417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.369187792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.369674333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.370061875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.370547500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.370936375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.371422750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.371810542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.372296625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.372684750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.374044042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.374433250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.375791875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.376181583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.376667125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.377055875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.378414792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.378804208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.379290583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.379678500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.380164833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.380552833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.381910292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.382301125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.382787333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.383175292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.384534208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.384923750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.385410167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.385798167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.386284458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.386672250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.388031250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.388420667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.388906625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.389294833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.389781125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.390169125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.469655792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.473077625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.474872708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.475262667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.475748292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.476136833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.476622917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.477011000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.478369333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.478759417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.480118333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.480507917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.480993750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.481382208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.482740542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.483130667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.483616958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.484004958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.484491250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.484879042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.485365250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.485753292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.487112250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.487501792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.487987833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.488375917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.488862333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.489250083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.490608333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.490998667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.491484875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.491872917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.493232625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.493621333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.494106833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.494495625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.495853833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.496243958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.496729792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.497118250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.497604875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.497992375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.499351500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.499740833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.500227250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.500614875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.501100458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.501489292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.501975292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.502363500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.502850125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.503237750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.503723875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.504112000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.504597458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.504986125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.506344792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.506734667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.508093917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.508483042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.508969875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.509357250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.510716917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.511105792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.511592042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.511979917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.512465583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.512854083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.514212750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.514602667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.515088250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.515476917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.516835458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.517225292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.517711583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.518099542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.518585917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.518973708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.520332500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.520722250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.521208417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.521596458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.522083292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.522470708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.601956833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.605378667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.607173208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.607563958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.608050292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.608438167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.608924083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.609312292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.610671167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.611060625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.612419583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.612809083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.613295750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.613683292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.615041958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.615431750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.615917083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.616306125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.616792083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.617180417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.617666417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.618054417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.619413583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.619802833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.620288542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.620677125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.621162958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.621551375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.622909500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.623299750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.623785583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.624173958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.625532500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.625922625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.626409042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.626796708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.628154833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.628545083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.629030958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.629419292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.629905333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.630293667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.631652708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.632042000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.632527833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.632916375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.633402292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.633790667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.634276417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.634664833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.635151208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.635539000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.636024583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.636413292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.636899417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.637287333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.638646083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.639035833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.640393917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.640784167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.641270000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.641658375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.643016875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.643406833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.643892583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.644281167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.644767417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.645155500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.646514458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.646903792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.647388958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.647777833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.649136708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.649526417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.650012708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.650400625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.650887500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.651274917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.652633458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.653023208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.653510375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.653897542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.654383292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.654771708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.734258042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.737679708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.739475542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.739864833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.740351375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.740739167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.741226292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.741613208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.742971750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.743361833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.744720708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.745110208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.745596167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.745984458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.747342833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.747732792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.748218917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.748607125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.749092458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.749481208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.749967792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.750355542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.751713208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.752103958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.752590583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.752978333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.753464250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.753852458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.755210875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.755600958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.756086792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.756475083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.757834333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.758223500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.758709625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.759097583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:46.760456792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:46.760846125+00:00,1,1,1,1,1,1,1,1
