Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:57:35.862182000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.824603667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.828025333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.829820833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.830210417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.830695917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.831084625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.831571875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.831959000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.833317833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.833707583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.835065875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.835456083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.835942958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.836330375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.837689500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.838078917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.838564583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.838953083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.839439250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.839827500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.840313375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.840701750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.842060250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.842450167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.842934833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.843324458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.843810542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.844198708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.845557958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.845947250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.846433500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.846821292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.848180000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.848570042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.849056333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.849444292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.850802667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.851192750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.851678250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.852066875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.852552542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.852941375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.854300417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.854689667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.856048417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.856438083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.857797625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.858186875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.858672667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.859060833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.859547333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.859935167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.860420750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.860809500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.861295917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.861683750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.862169083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.862558042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.863916167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.864306333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.864793583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.865180875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.865666417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.866055000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.866541458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.866929250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.868287792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.868677875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.870035875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.870426333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.870911417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.871300542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.871787708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.872174750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.872660583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.873048917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.874408458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.874797583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.876156417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.876546000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.877032167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.877420208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.878778375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.879168708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.958680583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.962103083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.963898417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.964288167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.964774542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.965162458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.965649458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.966036792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.967395583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:57:36.967785208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:57:36.969144000+00:00,0,1,1,1,1,1,1,1
