Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:49:05.202838000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.685813458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.689270292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.691032000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.691455292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.691908792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.692329250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.692781500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.693203667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.694528500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.694952125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.696276208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.696700542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.697152417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.697574833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.698899292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.699323208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.699776000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.700197625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.700650208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.701072333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.701524583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.701946167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.703270875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.703694958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.704146625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.704569042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.705021167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.705443042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.706768167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.707191667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.707644917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.708066083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.709390667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.709814875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.710266833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.710688875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.712014000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.712437125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.712889792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.713311833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.713764542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.714185833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.715511708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.715934458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.716387125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.716809083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.717260792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.717682958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.718135458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.718557792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.719010667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.719431375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.719884125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.720306083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.721630917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.722054083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.722506375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.722928667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.724253958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.724676792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.725129625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.725551500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.726876833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.727299833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.727751875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.728174250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.728627417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.729048000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.730373083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:06.730796417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:06.732122500+00:00,0,1,1,1,1,1,1,1
