Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:50:04.398746000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.547981208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.551480250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.553199417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.553661958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.554074833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.554537375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.554949042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.555410250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.556696208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.557157875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.558444708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.558834417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.559320417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.559708708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.561067417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.561457000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.561943833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.562331333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.562816792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.563205667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.563692042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.564079875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.565438542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.565828167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.566313750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.566702625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.567189875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.567576833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.568935375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.569325250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.569811375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.570199542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.571557875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.571947958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.572434083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.572822125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.574180750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.574570667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.575056833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.575445083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.575930750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.576319208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.577677417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.578067500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.578553917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.578941667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.579428167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.579816042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.580302042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.580690167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.581176083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.581564542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.582923417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.583312917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.584671625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.585061417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.586420083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.586809917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.588168292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.588558417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.589044625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.589432875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.590791833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.591181042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.591667292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.592055333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.592541792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.592929542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.593415542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.593803792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.595162583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.595552333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.596910500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.597300792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.597787167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.598175042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:50:05.598660250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:50:05.599049250+00:00,1,1,1,1,1,1,1,1
