Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:55:48.274792000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.586070792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.589519833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.591289833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.591705125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.592166625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.592579375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.593038250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.593453833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.594784542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.595202333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.596532667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.596950667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.597411833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.597824958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.599157333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.599573583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.600034667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.600447875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.600906542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.601322042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.601781417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.602196375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.603528083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.604018167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.604403333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.604819167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.605309083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.605693333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.607024958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.607513292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.607931750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.608316125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.609647500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.610064583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.610525542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.610938958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.612270792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.612687292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.613147667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.613632583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.614021208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.614435917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.615767208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.616184208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.617515500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.617932917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.619263833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.619753667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.620141208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.620555667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.621015292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.621429875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.622760875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:49.623178333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:49.623668292+00:00,0,1,1,1,1,1,1,1
