Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:47:11.238219000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.703770292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.707222333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.708987583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.709407667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.709898958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.710281875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.710773625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.711156333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.712486125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.712904833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.714234542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.714653250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.715144542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.715527708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.716891875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.717276083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.717767083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.718150500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.718641792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.719024833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.719516125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.719899042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.721229125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.721647792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.722138792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.722521833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.723012958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.723396125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.724726458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.725144625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.725635958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.726018875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.727346250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.727767458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.728223625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.728641833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.729970875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.730390125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.730881792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.731264500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.731756000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:47:12.732138833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:47:12.733468375+00:00,0,1,1,1,1,1,1,1
