Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:51:53.555205000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.835315750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.838765292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.840533125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.840950542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.841442208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.841825042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.842316375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.842699042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.844029750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.844447625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.845777125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.846196167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.846687042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.847070250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.848400000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.848818792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.849309708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.849693125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.850185000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.850567375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.851058583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.851441458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.852770750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.853190000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.853681667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.854064208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.854555417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.854938583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:51:53.856267583+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:51:53.856687125+00:00,1,1,1,1,1,1,1,1
