Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:49:43.149538917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.150898042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.151287333+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.151773292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.152161500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.152647625+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.153035583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.154393250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.154784208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.155270542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.155658375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.156144958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.156532667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.236003833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.239424958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.241220750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.241610125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.242096000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.242484458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.242971000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.243358583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.244717667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.245107042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.246465458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.246855250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.247341292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.247729542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.249088208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.249478000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.249964167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.250352292+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.250838458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.251226500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.251713542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.252100708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.253458792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.253849083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.254335417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.254723375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.255209667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.255597583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.256956542+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.257346000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.257832417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.258220167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.259578917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.259968583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.260454667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.260842875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.262201958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.262591375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.263077208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.263465583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.263952167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.264339708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.265699167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.266088208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.266573875+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.266962250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.267448708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.267836500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.268322292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.268710958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.269197000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.269585042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.270071417+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.270459417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.271819042+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.272207833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.273565833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.273956208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.275315500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.275704667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.276191208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.276578833+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.277937833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.278327250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.278813000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.279201458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.279687833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.280075750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.281434458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.281824167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.283183125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.283572542+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.284931000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.285320875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.285805500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.286195250+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.286681750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.287069583+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.288427750+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.288817792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.289304958+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.289691917+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.290178500+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.290566167+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.370255833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.373678417+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.375473917+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.375863500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.376349458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.376737667+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.377224292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.377612042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.378971333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.379360500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.380719083+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.381108750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.381595292+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:49:43.381983042+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:49:43.383341417+00:00,0,1,1,1,1,1,1,1
