Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
2026-06-06T14:55:35.901606000+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.225076667+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.228528708+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.230295208+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.230713958+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.231205833+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.231588375+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.232045250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.232462625+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.233793167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.234210875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.235574792+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.235959500+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.236451250+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.236833792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.238163167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.238582083+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.239074167+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.239456458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.239948125+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.240330792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.240822000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.241205208+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.242535000+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.242953458+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.243444708+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.243827792+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.244319458+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.244702125+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.246029375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.246450750+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.246942333+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.247324875+00:00,1,1,1,1,1,1,1,1
2026-06-06T14:55:37.248654375+00:00,0,1,1,1,1,1,1,1
2026-06-06T14:55:37.249073292+00:00,1,1,1,1,1,1,1,1
