Time [s],Channel 0
2026-08-23T10:39:03.311382000+00:00,1
2026-08-23T10:39:04.833332417+00:00,0
2026-08-23T10:39:04.836865667+00:00,1
2026-08-23T10:39:04.838562167+00:00,0
2026-08-23T10:39:04.839019083+00:00,1
2026-08-23T10:39:04.839430208+00:00,0
2026-08-23T10:39:04.839898167+00:00,1
2026-08-23T10:39:04.840300750+00:00,0
2026-08-23T10:39:04.840759042+00:00,1
2026-08-23T10:39:04.842039292+00:00,0
2026-08-23T10:39:04.842500750+00:00,1
2026-08-23T10:39:04.843781250+00:00,0
2026-08-23T10:39:04.844236958+00:00,1
2026-08-23T10:39:04.844649792+00:00,0
2026-08-23T10:39:04.845030875+00:00,1
2026-08-23T10:39:04.846390542+00:00,0
2026-08-23T10:39:04.846772708+00:00,1
2026-08-23T10:39:04.847258000+00:00,0
2026-08-23T10:39:04.847712458+00:00,1
2026-08-23T10:39:04.848130500+00:00,0
2026-08-23T10:39:04.848585333+00:00,1
2026-08-23T10:39:04.849000708+00:00,0
2026-08-23T10:39:04.849461750+00:00,1
2026-08-23T10:39:04.850739208+00:00,0
2026-08-23T10:39:04.851121333+00:00,1
2026-08-23T10:39:04.851610000+00:00,0
2026-08-23T10:39:04.852077583+00:00,1
2026-08-23T10:39:04.852477833+00:00,0
2026-08-23T10:39:04.852945583+00:00,1
2026-08-23T10:39:04.854218167+00:00,0
2026-08-23T10:39:04.854686625+00:00,1
2026-08-23T10:39:04.855086417+00:00,0
2026-08-23T10:39:04.855548417+00:00,1
2026-08-23T10:39:04.856827792+00:00,0
2026-08-23T10:39:04.857284917+00:00,1
2026-08-23T10:39:04.857697667+00:00,0
2026-08-23T10:39:04.858079125+00:00,1
2026-08-23T10:39:04.859436125+00:00,0
2026-08-23T10:39:04.859896250+00:00,1
2026-08-23T10:39:04.860307292+00:00,0
2026-08-23T10:39:04.860765417+00:00,1
2026-08-23T10:39:04.861177000+00:00,0
2026-08-23T10:39:04.861559208+00:00,1
2026-08-23T10:39:04.862915792+00:00,0
2026-08-23T10:39:04.863322792+00:00,1
2026-08-23T10:39:04.864655625+00:00,0
2026-08-23T10:39:04.865123583+00:00,1
2026-08-23T10:39:04.866393833+00:00,0
2026-08-23T10:39:04.866800750+00:00,1
2026-08-23T10:39:04.867265458+00:00,0
2026-08-23T10:39:04.867724458+00:00,1
2026-08-23T10:39:04.868133667+00:00,0
2026-08-23T10:39:04.868594042+00:00,1
2026-08-23T10:39:04.869005375+00:00,0
2026-08-23T10:39:04.869463417+00:00,1
2026-08-23T10:39:04.870743167+00:00,0
2026-08-23T10:39:04.871203250+00:00,1
2026-08-23T10:39:04.872484417+00:00,0
2026-08-23T10:39:04.872953125+00:00,1
2026-08-23T10:39:04.873353042+00:00,0
2026-08-23T10:39:04.873811708+00:00,1
2026-08-23T10:39:04.874223583+00:00,0
2026-08-23T10:39:04.874691042+00:00,1
2026-08-23T10:39:04.875961625+00:00,0
2026-08-23T10:39:04.876368458+00:00,1
2026-08-23T10:39:04.877703042+00:00,0
2026-08-23T10:39:04.878086125+00:00,1
2026-08-23T10:39:04.878573333+00:00,0
2026-08-23T10:39:04.879031875+00:00,1
2026-08-23T10:39:04.880312583+00:00,0
2026-08-23T10:39:04.880769167+00:00,1
2026-08-23T10:39:04.882050625+00:00,0
2026-08-23T10:39:04.882433375+00:00,1
2026-08-23T10:39:04.883789750+00:00,0
2026-08-23T10:39:04.884172417+00:00,1
2026-08-23T10:39:04.885531750+00:00,0
2026-08-23T10:39:04.885999708+00:00,1
2026-08-23T10:39:04.887271333+00:00,0
2026-08-23T10:39:04.887739917+00:00,1
2026-08-23T10:39:04.888141292+00:00,0
2026-08-23T10:39:04.888599458+00:00,1
2026-08-23T10:39:04.889880250+00:00,0
2026-08-23T10:39:04.890287625+00:00,1
2026-08-23T10:39:04.890750125+00:00,0
2026-08-23T10:39:04.891210250+00:00,1
2026-08-23T10:39:04.966268250+00:00,0
2026-08-23T10:39:04.969801833+00:00,1
2026-08-23T10:39:04.971498250+00:00,0
2026-08-23T10:39:04.971967458+00:00,1
2026-08-23T10:39:04.972366250+00:00,0
2026-08-23T10:39:04.972748083+00:00,1
2026-08-23T10:39:04.973237250+00:00,0
2026-08-23T10:39:04.973704417+00:00,1
