Time [s],Channel 0
2026-08-23T10:43:14.757220000+00:00,1
2026-08-23T10:43:15.743802542+00:00,0
2026-08-23T10:43:15.747309583+00:00,1
2026-08-23T10:43:15.749002458+00:00,0
2026-08-23T10:43:15.749488625+00:00,1
2026-08-23T10:43:15.749898833+00:00,0
2026-08-23T10:43:15.750330875+00:00,1
2026-08-23T10:43:15.750769375+00:00,0
2026-08-23T10:43:15.751230042+00:00,1
2026-08-23T10:43:15.752507667+00:00,0
2026-08-23T10:43:15.752944333+00:00,1
2026-08-23T10:43:15.754249917+00:00,0
2026-08-23T10:43:15.754709500+00:00,1
2026-08-23T10:43:15.755117667+00:00,0
2026-08-23T10:43:15.755575375+00:00,1
2026-08-23T10:43:15.756859208+00:00,0
2026-08-23T10:43:15.757291083+00:00,1
2026-08-23T10:43:15.757727042+00:00,0
2026-08-23T10:43:15.758162750+00:00,1
2026-08-23T10:43:15.758598500+00:00,0
2026-08-23T10:43:15.759059417+00:00,1
2026-08-23T10:43:15.759469667+00:00,0
2026-08-23T10:43:15.759901708+00:00,1
2026-08-23T10:43:15.761207750+00:00,0
2026-08-23T10:43:15.761641500+00:00,1
2026-08-23T10:43:15.762079542+00:00,0
2026-08-23T10:43:15.762537875+00:00,1
2026-08-23T10:43:15.762946083+00:00,0
2026-08-23T10:43:15.763406167+00:00,1
2026-08-23T10:43:15.764687250+00:00,0
2026-08-23T10:43:15.765147500+00:00,1
2026-08-23T10:43:15.765555542+00:00,0
2026-08-23T10:43:15.766015375+00:00,1
2026-08-23T10:43:15.767269083+00:00,0
2026-08-23T10:43:15.767731375+00:00,1
2026-08-23T10:43:15.768166875+00:00,0
2026-08-23T10:43:15.768626542+00:00,1
2026-08-23T10:43:15.769905083+00:00,0
2026-08-23T10:43:15.770365250+00:00,1
2026-08-23T10:43:15.770776125+00:00,0
2026-08-23T10:43:15.771234167+00:00,1
2026-08-23T10:43:15.771646250+00:00,0
2026-08-23T10:43:15.772080083+00:00,1
2026-08-23T10:43:15.773355792+00:00,0
2026-08-23T10:43:15.773843708+00:00,1
2026-08-23T10:43:15.775123917+00:00,0
2026-08-23T10:43:15.775556750+00:00,1
2026-08-23T10:43:15.776862708+00:00,0
2026-08-23T10:43:15.777299125+00:00,1
2026-08-23T10:43:15.777734125+00:00,0
2026-08-23T10:43:15.778193500+00:00,1
2026-08-23T10:43:15.778602958+00:00,0
2026-08-23T10:43:15.779061042+00:00,1
2026-08-23T10:43:15.780344125+00:00,0
2026-08-23T10:43:15.780803458+00:00,1
2026-08-23T10:43:15.781212125+00:00,0
2026-08-23T10:43:15.781669958+00:00,1
2026-08-23T10:43:15.782082417+00:00,0
2026-08-23T10:43:15.782540333+00:00,1
2026-08-23T10:43:15.782953333+00:00,0
2026-08-23T10:43:15.783388333+00:00,1
2026-08-23T10:43:15.784691333+00:00,0
2026-08-23T10:43:15.785151125+00:00,1
2026-08-23T10:43:15.785562250+00:00,0
2026-08-23T10:43:15.785996625+00:00,1
2026-08-23T10:43:15.786432375+00:00,0
2026-08-23T10:43:15.786891542+00:00,1
2026-08-23T10:43:15.788172542+00:00,0
2026-08-23T10:43:15.788605042+00:00,1
2026-08-23T10:43:15.789040333+00:00,0
2026-08-23T10:43:15.789500583+00:00,1
2026-08-23T10:43:15.789910500+00:00,0
2026-08-23T10:43:15.790346708+00:00,1
2026-08-23T10:43:15.790780625+00:00,0
2026-08-23T10:43:15.791239917+00:00,1
2026-08-23T10:43:15.792519833+00:00,0
2026-08-23T10:43:15.792953542+00:00,1
2026-08-23T10:43:15.793361208+00:00,0
2026-08-23T10:43:15.793851417+00:00,1
2026-08-23T10:43:15.795129458+00:00,0
2026-08-23T10:43:15.795484000+00:00,1
2026-08-23T10:43:15.796000250+00:00,0
2026-08-23T10:43:15.796432875+00:00,1
2026-08-23T10:43:15.797740208+00:00,0
2026-08-23T10:43:15.798176000+00:00,1
2026-08-23T10:43:15.873260458+00:00,0
2026-08-23T10:43:15.876767667+00:00,1
2026-08-23T10:43:15.878460500+00:00,0
2026-08-23T10:43:15.878925542+00:00,1
2026-08-23T10:43:15.879357333+00:00,0
2026-08-23T10:43:15.879817250+00:00,1
2026-08-23T10:43:15.880227875+00:00,0
2026-08-23T10:43:15.880661625+00:00,1
2026-08-23T10:43:15.881966542+00:00,0
2026-08-23T10:43:15.882425458+00:00,1
2026-08-23T10:43:15.883708625+00:00,0
2026-08-23T10:43:15.884139750+00:00,1
2026-08-23T10:43:15.884577208+00:00,0
2026-08-23T10:43:15.885006083+00:00,1
2026-08-23T10:43:15.886317792+00:00,0
2026-08-23T10:43:15.886780708+00:00,1
2026-08-23T10:43:15.887185958+00:00,0
2026-08-23T10:43:15.887615583+00:00,1
2026-08-23T10:43:15.888058625+00:00,0
2026-08-23T10:43:15.888493333+00:00,1
2026-08-23T10:43:15.888927667+00:00,0
2026-08-23T10:43:15.889387917+00:00,1
2026-08-23T10:43:15.890637167+00:00,0
2026-08-23T10:43:15.891021542+00:00,1
2026-08-23T10:43:15.891537083+00:00,0
2026-08-23T10:43:15.891971208+00:00,1
2026-08-23T10:43:15.892405167+00:00,0
2026-08-23T10:43:15.892865667+00:00,1
2026-08-23T10:43:15.894146917+00:00,0
2026-08-23T10:43:15.894580417+00:00,1
2026-08-23T10:43:15.895014750+00:00,0
2026-08-23T10:43:15.895445292+00:00,1
2026-08-23T10:43:15.896724208+00:00,0
2026-08-23T10:43:15.897110667+00:00,1
2026-08-23T10:43:15.897625583+00:00,0
2026-08-23T10:43:15.898085792+00:00,1
2026-08-23T10:43:15.899364000+00:00,0
2026-08-23T10:43:15.899797583+00:00,1
2026-08-23T10:43:15.900234917+00:00,0
2026-08-23T10:43:15.900694375+00:00,1
2026-08-23T10:43:15.901104542+00:00,0
2026-08-23T10:43:15.901536083+00:00,1
2026-08-23T10:43:15.902843375+00:00,0
2026-08-23T10:43:15.903303333+00:00,1
2026-08-23T10:43:15.904583125+00:00,0
2026-08-23T10:43:15.905040250+00:00,1
2026-08-23T10:43:15.906322083+00:00,0
2026-08-23T10:43:15.906780750+00:00,1
2026-08-23T10:43:15.907192542+00:00,0
2026-08-23T10:43:15.907651875+00:00,1
2026-08-23T10:43:15.908061625+00:00,0
2026-08-23T10:43:15.908495958+00:00,1
2026-08-23T10:43:15.909803208+00:00,0
2026-08-23T10:43:15.910263167+00:00,1
2026-08-23T10:43:15.910671292+00:00,0
2026-08-23T10:43:15.911103500+00:00,1
2026-08-23T10:43:15.911541875+00:00,0
2026-08-23T10:43:15.912001250+00:00,1
2026-08-23T10:43:15.912411958+00:00,0
2026-08-23T10:43:15.912843042+00:00,1
2026-08-23T10:43:15.914121417+00:00,0
2026-08-23T10:43:15.914585000+00:00,1
2026-08-23T10:43:15.915021000+00:00,0
2026-08-23T10:43:15.915481333+00:00,1
2026-08-23T10:43:15.915890625+00:00,0
2026-08-23T10:43:15.916324708+00:00,1
2026-08-23T10:43:15.917631583+00:00,0
2026-08-23T10:43:15.918057542+00:00,1
2026-08-23T10:43:15.918499500+00:00,0
2026-08-23T10:43:15.918933500+00:00,1
2026-08-23T10:43:15.919369375+00:00,0
2026-08-23T10:43:15.919804958+00:00,1
2026-08-23T10:43:15.920240458+00:00,0
2026-08-23T10:43:15.920673542+00:00,1
2026-08-23T10:43:15.921978250+00:00,0
2026-08-23T10:43:15.922438708+00:00,1
2026-08-23T10:43:15.922849458+00:00,0
2026-08-23T10:43:15.923281000+00:00,1
2026-08-23T10:43:15.924588000+00:00,0
2026-08-23T10:43:15.925022708+00:00,1
2026-08-23T10:43:15.925459250+00:00,0
2026-08-23T10:43:15.925894167+00:00,1
2026-08-23T10:43:15.927199000+00:00,0
2026-08-23T10:43:15.927658250+00:00,1
2026-08-23T10:43:16.002718583+00:00,0
2026-08-23T10:43:16.006226083+00:00,1
2026-08-23T10:43:16.007919458+00:00,0
2026-08-23T10:43:16.008406625+00:00,1
2026-08-23T10:43:16.008815667+00:00,0
2026-08-23T10:43:16.009249125+00:00,1
2026-08-23T10:43:16.009686000+00:00,0
2026-08-23T10:43:16.010145125+00:00,1
2026-08-23T10:43:16.011424375+00:00,0
2026-08-23T10:43:16.011858375+00:00,1
2026-08-23T10:43:16.013166208+00:00,0
2026-08-23T10:43:16.013627125+00:00,1
2026-08-23T10:43:16.014034125+00:00,0
2026-08-23T10:43:16.014492625+00:00,1
2026-08-23T10:43:16.015745792+00:00,0
2026-08-23T10:43:16.016235458+00:00,1
2026-08-23T10:43:16.016643375+00:00,0
2026-08-23T10:43:16.017100417+00:00,1
2026-08-23T10:43:16.017515292+00:00,0
2026-08-23T10:43:16.017949083+00:00,1
2026-08-23T10:43:16.018385500+00:00,0
2026-08-23T10:43:16.018820792+00:00,1
2026-08-23T10:43:16.020096583+00:00,0
2026-08-23T10:43:16.020584083+00:00,1
2026-08-23T10:43:16.020995375+00:00,0
2026-08-23T10:43:16.021422958+00:00,1
2026-08-23T10:43:16.021863375+00:00,0
2026-08-23T10:43:16.022298042+00:00,1
2026-08-23T10:43:16.023603875+00:00,0
2026-08-23T10:43:16.024035375+00:00,1
2026-08-23T10:43:16.024471500+00:00,0
2026-08-23T10:43:16.024930708+00:00,1
2026-08-23T10:43:16.026213667+00:00,0
2026-08-23T10:43:16.026672708+00:00,1
2026-08-23T10:43:16.027082417+00:00,0
2026-08-23T10:43:16.027542250+00:00,1
2026-08-23T10:43:16.028821500+00:00,0
2026-08-23T10:43:16.029256458+00:00,1
2026-08-23T10:43:16.029692083+00:00,0
2026-08-23T10:43:16.030127625+00:00,1
2026-08-23T10:43:16.030562625+00:00,0
2026-08-23T10:43:16.031022000+00:00,1
2026-08-23T10:43:16.032301292+00:00,0
2026-08-23T10:43:16.032733792+00:00,1
2026-08-23T10:43:16.034040125+00:00,0
2026-08-23T10:43:16.034476083+00:00,1
2026-08-23T10:43:16.035779417+00:00,0
2026-08-23T10:43:16.036239833+00:00,1
2026-08-23T10:43:16.036620542+00:00,0
2026-08-23T10:43:16.037085625+00:00,1
2026-08-23T10:43:16.037519792+00:00,0
2026-08-23T10:43:16.037947542+00:00,1
2026-08-23T10:43:16.039229667+00:00,0
2026-08-23T10:43:16.039722083+00:00,1
2026-08-23T10:43:16.040128500+00:00,0
2026-08-23T10:43:16.040588083+00:00,1
2026-08-23T10:43:16.040998292+00:00,0
2026-08-23T10:43:16.041431667+00:00,1
2026-08-23T10:43:16.041869250+00:00,0
2026-08-23T10:43:16.042327292+00:00,1
2026-08-23T10:43:16.043607458+00:00,0
2026-08-23T10:43:16.044040042+00:00,1
2026-08-23T10:43:16.044478458+00:00,0
2026-08-23T10:43:16.044935458+00:00,1
2026-08-23T10:43:16.045348542+00:00,0
2026-08-23T10:43:16.045781458+00:00,1
2026-08-23T10:43:16.047088708+00:00,0
2026-08-23T10:43:16.047443667+00:00,1
2026-08-23T10:43:16.047957167+00:00,0
2026-08-23T10:43:16.048389792+00:00,1
2026-08-23T10:43:16.048827500+00:00,0
2026-08-23T10:43:16.049288125+00:00,1
2026-08-23T10:43:16.049697042+00:00,0
2026-08-23T10:43:16.050128958+00:00,1
2026-08-23T10:43:16.051436083+00:00,0
2026-08-23T10:43:16.051869458+00:00,1
2026-08-23T10:43:16.052307042+00:00,0
2026-08-23T10:43:16.052737500+00:00,1
2026-08-23T10:43:16.054015292+00:00,0
2026-08-23T10:43:16.054478667+00:00,1
2026-08-23T10:43:16.054916292+00:00,0
2026-08-23T10:43:16.055351042+00:00,1
2026-08-23T10:43:16.056627042+00:00,0
2026-08-23T10:43:16.057116833+00:00,1
2026-08-23T10:43:16.132177125+00:00,0
2026-08-23T10:43:16.135683417+00:00,1
2026-08-23T10:43:16.137405583+00:00,0
2026-08-23T10:43:16.137866417+00:00,1
2026-08-23T10:43:16.138273583+00:00,0
2026-08-23T10:43:16.138706583+00:00,1
2026-08-23T10:43:16.139144375+00:00,0
2026-08-23T10:43:16.139603750+00:00,1
2026-08-23T10:43:16.140882708+00:00,0
2026-08-23T10:43:16.141344083+00:00,1
2026-08-23T10:43:16.142593292+00:00,0
2026-08-23T10:43:16.143059708+00:00,1
2026-08-23T10:43:16.143492292+00:00,0
2026-08-23T10:43:16.143952125+00:00,1
2026-08-23T10:43:16.145233792+00:00,0
2026-08-23T10:43:16.145668500+00:00,1
2026-08-23T10:43:16.146102167+00:00,0
2026-08-23T10:43:16.146537208+00:00,1
2026-08-23T10:43:16.146973917+00:00,0
2026-08-23T10:43:16.147404208+00:00,1
2026-08-23T10:43:16.147844500+00:00,0
2026-08-23T10:43:16.148275917+00:00,1
2026-08-23T10:43:16.149582542+00:00,0
2026-08-23T10:43:16.150018417+00:00,1
2026-08-23T10:43:16.150453708+00:00,0
2026-08-23T10:43:16.150885750+00:00,1
2026-08-23T10:43:16.151320792+00:00,0
2026-08-23T10:43:16.151755292+00:00,1
2026-08-23T10:43:16.153062167+00:00,0
2026-08-23T10:43:16.153523125+00:00,1
2026-08-23T10:43:16.153930125+00:00,0
2026-08-23T10:43:16.154364250+00:00,1
2026-08-23T10:43:16.155672000+00:00,0
2026-08-23T10:43:16.156106125+00:00,1
2026-08-23T10:43:16.156541583+00:00,0
2026-08-23T10:43:16.157000917+00:00,1
2026-08-23T10:43:16.158280167+00:00,0
2026-08-23T10:43:16.158715042+00:00,1
2026-08-23T10:43:16.159150958+00:00,0
2026-08-23T10:43:16.159608708+00:00,1
2026-08-23T10:43:16.160020417+00:00,0
2026-08-23T10:43:16.160457500+00:00,1
2026-08-23T10:43:16.161759333+00:00,0
2026-08-23T10:43:16.162191292+00:00,1
2026-08-23T10:43:16.163499250+00:00,0
